RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23
9,0,California,state,CA,190427.3764,191067.4596,191931.7287,193807.7993,195988.4487,198341.3631,200826.2088,203420.5189,206020.8494,208486.8064,210915.3065,213292.0679,215302.6911,217290.7842,219528.547,222310.9014,225099.0161,227631.7877,230003.0338,232287.7648,234505.3103,236578.763,238526.6417,240348.16,241819.8752,243324.5193,245085.6673,247462.0746,250236.8076,253315.3885,256876.9602,260710.8887,264584.2825,268260.0329,271861.2772,275412.4601,278550.3326,281475.8098,284574.636,288176.5897,292176.8013,295876.8728,299783.2491,303897.4946,308467.9135,312919.8305,317209.6109,321357.8583,325652.2968,330489.0926,336005.998,342339.2771,349631.5161,357769.7605,366090.0459,374030.5288,381550.4456,388772.7188,395122.3335,401256.9537,406716.3883,412633.5768,418853.4967,425867.0033,432689.2117,438997.8392,445033.684,451156.2727,457306.9652,463344.2289,468241.7987,472577.0521,476189.0558,479401.5928,482461.5653,485208.9448,487938.9968,489827.2503,490528.4112,490534.6067,489483.425,488285.514,487008.2355,485900.0561,484985.3961,483912.4187,482377.3753,480409.5175,477340.0563,473805.1437,469281.083,464563.5259,459261.7027,453697.8909,448105.0544,442109.6484,436139.6028,429093.0945,420675.6044,410808.5796,400305.7433,390106.2631,379776.3061,369831.5306,360643.7693,352698.6666,344996.0934,337605.6933,330697.3091,325666.3738,321499.5262,317584.1023,313789.9268,310474.075,308015.045,305959.8216,304349.9809,303491.8222,304337.251,306272.3318,308237.6988,309058.7682,310107.8309,311414.4541,312853.12,312787.2189,311633.3593,309662.3972,307651.3959,305493.8619,303582.7617,302221.5591,301161.6232,300146.1512,298650.2199,297057.9515,294665.7409,292740.3703,291063.7776,289235.0402,287052.0928,284721.4443,283570.6319,282820.6021,282433.9739,281872.0843,281240.5647,280809.3213,281005.5499,282116.1458,283726.7108,286273.3487,289712.5427,294101.4856,298907.3517,304022.4195,308867.6771,313155.516,316838.7965,321174.6682,327097.5313,334264.7165,341444.2807,348311.364,355041.032,361687.6163,367262.8045,371753.7131,375004.1381,377691.4378,380135.3846,383115.9202,386296.4615,388915.69,390637.8789,392147.8097,394640.6436,397802.8806,401346.7464,404618.901,407528.0963,409986.9232,411999.4396,413947.3233,416149.8019,418406.8853,420185.4591,421377.4299,422396.9693,423653.7299,424702.6363,425659.3581,428828.9475,434161.0913,440218.1205,444794.6419,447830.4433,450513.1029,451494.2526,451185.3987,449702.7232,449365.6744,450435.334,453017.2754,457901.6648,464329.2424,471309.957,477010.9205,481190.7835,484773.0567,486517.0681,488024.4461,489611.5641,493062.9627,496890.2173,501388.3525,506467.6549,512069.5444,517176.0526,521376.286,525219.1203,528347.102,531192.8471,534245.8548,537690.4742,541354.499,543945.5445,545463.6995,544990.2186,543362.1509,541517.5556,540458.8523,539825.0552,539434.2153,539844.9317,541562.6639,544188.2815,547283.3209,550653.1954,554145.6787,556998.1847,559292.1742,561502.3252,563543.1585,563800.9154,562579.819,562422.2422,565706.098,572996.3815,582357.6098,593258.2684,604131.2919,613160.0952,620885.007,627883.1383,637044.622,648014.9421,659793.4201,670439.0607,677804.3023,682798.5848,687257.2036,693135.987,700383.1955,710490.2415,723459.8084,739099.0208,753320.9833,764041.2431,769741.0233,770052.5228,765353.596,757838.3488,751072.7894,745756.0057,741198.5692,734108.1632,726818.6598,721456.5221,720865.8563,723874.2597,729142.5994,736244.3653,744280.3087
54,1,Texas,state,TX,111300.6258,111361.1094,111390.4449,111536.0397,111630.3291,111736.0505,111805.5258,112011.0612,112280.5904,112569.3961,112902.6603,113272.8368,113493.849,113460.4539,113239.2993,113109.7312,113153.2346,113285.1467,113440.1032,113579.2898,113725.6756,113878.792,113990.6645,114081.0445,114111.8829,114197.3729,114411.5989,114788.3257,115232.1542,115729.4038,116234.8526,116768.9878,117239.745,117643.7294,117987.5747,118280.5422,118505.1828,118653.4501,118821.0449,119017.6351,119240.6738,119465.4428,119687.0828,119944.7451,120178.4556,120416.4484,120588.261,120733.7074,121097.6516,121916.889,123213.7411,124500.6936,125564.178,126246.7551,126884.8069,127465.1774,128120.4953,128730.2147,129275.6663,129752.3652,130260.0717,130687.223,131067.8401,131403.3296,131768.2446,132167.0426,132519.9545,132850.2723,133180.9696,133449,133762.2425,134017.3347,134226.6698,134437.8061,134694.4236,135105.8705,135668.6991,136292.5833,136914.7301,137467.3297,138054.9874,138780.9639,139476.2179,140165.892,140529.9338,140673.2279,140655.3007,140873.1981,141271.7079,141789.8584,142252.255,142743.7127,143228.0263,143674.0061,144045.6201,144388.4069,144249.8547,143849.2121,143259.3058,142949.7414,142727.9072,142528.9663,142364.4799,142013.9011,141506.6507,140903.2808,140311.3353,139763.9615,139265.948,139004.4105,138897.095,138880.5366,138880.3504,138856.1954,138867.0983,138750.8477,138597.4574,138393.7978,138436.5095,138561.4558,138622.1575,138608.5728,138633.5847,138808.401,139010.2855,139055.9369,138809.4921,138333.5042,137769.6955,137202.3994,136613.8898,136102.7021,135658.4998,135191.1441,134731.8774,134287.4693,133935.5194,133576.8248,133377.7526,133260.6442,133218.7361,133106.3839,132896.3801,132651.0843,132538.7592,132693.0956,132968.1984,133244.9332,133553.8284,133989.0873,134482.3895,134850.7306,135166.5359,135481.2803,135844.538,136209.1364,136718.1335,137364.9584,138131.5254,138859.2766,139689.8845,140681.019,141632.2109,142554.3568,143274.1041,144094.7755,144846.5037,145689.8307,146680.2774,147798.2881,148926.1659,149906.5817,150899.7194,151908.0322,153056.3045,154088.8949,154999.3088,155644.7888,156460.5486,157414.9582,158609.3051,159847.0583,161057.1307,162189.5166,163272.9376,164352.1261,165474.1933,166644.8011,167838.4238,169041.1216,170100.2651,171198.7308,172375.0154,173602.0472,174506.8741,175367.8133,176198.6447,177188.9957,178014.5562,178817.2793,179735.0991,180747.2207,181885.9546,182980.1708,184056.7539,185017.9595,186042.9645,187177.6084,188199.2853,189120.1174,189832.8668,190588.4613,191355.6853,192270.6756,193278.2956,194397.0283,195506.4151,196515.8424,197698.2163,198804.491,199958.2264,200834.4203,201835.962,202736.9601,203626.0158,204304.0731,205072.9674,205927.9155,206774.9707,207521.4787,208167.3209,208712.7642,209202.8862,209678.3586,210182.8363,210787.5112,211448.2531,212332.7816,213380.0975,214520.4823,215678.2509,216798.3234,217890.689,218678.1776,218959.3679,219127.6716,219785.5867,221214.7697,223372.2328,225807.1692,228584.1322,231274.6238,234099.1115,237107.678,240514.0143,244294.2569,248620.3617,253249.0328,257495.4237,260732.3766,263098.6665,265553.2749,268731.3196,272384.388,277190.515,282565.8266,288644.0285,294541.2595,299961.7655,304692.9355,307569.7113,308472.8056,307807.0351,306855.1055,305850.9735,304560.7285,302858.3334,301239.4466,300158.9362,299786.0729,300108.2355,300944.1274,301696.9243,302281.1035
14,2,Florida,state,FL,107448.4906,107681.2341,107963.3655,108536.8661,109155.3248,109786.3519,110420.3797,111066.1046,111735.403,112418.6522,113128.661,113860.9745,114530.5813,115195.8365,115891.2719,116712.7493,117612.5149,118551.725,119561.4033,120631.5945,121741.0756,122853.6011,123920.5558,124966.9715,125911.7683,126785.7173,127640.1806,128601.6095,129656.4874,130759.4171,131882.3033,133082.3393,134269.5765,135455.257,136581.6386,137801.9558,139004.964,140241.2251,141508.9596,142921.4004,144413.3207,145893.6438,147359.2107,148857.6962,150413.3126,151989.3268,153535.3789,155014.6014,156432.7385,157837.1028,159375.7332,161130.185,163184.1605,165514.1028,168102.5456,170953.076,173847.6118,176628.3076,179236.4078,181894.0508,184623.0446,187541.3012,190813.2696,194669.6085,198972.6904,203637.4332,208615.4339,213760.4487,218803.1973,223447.4817,227741.4006,231764.8016,235483.7287,238934.0717,242519.7581,246511.8298,250340.2558,253545.5266,255745.0266,257188.8556,257793.7947,257766.4518,257380.1412,256607.4709,255629.8958,254573.1976,253359.0195,251956.9241,250131.2095,247849.3934,245100.5757,242062.5338,238952.2313,235771.1122,232444.8887,229071.5416,225406.648,221789.507,217926.4311,214164.7412,210123.3745,206193.1572,202174.6969,197996.7857,193747.9224,189450.2982,185224.6584,181184.5139,177384.6077,174008.1197,170833.8781,167673.2837,164615.6578,161707.0729,159218.3858,156925.4764,154826.1892,153050.1646,151866.0206,150966.0857,150273.3167,149670.0475,149259.1053,148900.3062,148435.0981,147733.5811,146761.3516,145547.2659,144221.9206,142835.8725,141432.2449,140094.3056,138757.3118,137489.5125,136194.6834,134941.9355,133690.7591,132559.7841,131517.5481,130697.5372,130081.1212,129727.7466,129547.1139,129464.7778,129493.3702,129615.0515,129809.694,130172.4674,130642.1222,131278.5163,131916.8553,132484.4729,133088.3151,133836.9761,134897.1499,136310.1087,137926.0869,139575.8064,141259.3013,142993.2323,144948.9467,146865.3892,148706.3109,150463.9229,152172.0277,153975.4246,155568.2551,157193.3772,158740.218,160407.2193,161970.5735,163362.7732,164735.9535,165873.9091,167046.2797,168043.9118,169080.8639,169951.0967,171038.6122,172328.173,173736.1034,174970.039,176059.54,177153.7705,178393.1945,179664.0217,181113.0001,182646.9887,184315.6813,186059.3849,187740.7061,189301.7099,190740.5854,192104.4996,193358.2454,194686.2594,196000.4441,197405.321,198638.5201,199916.2666,201351.5859,202948.2804,204409.8379,205621.9562,206684.036,207872.7225,209260.4239,210734.777,212026.0585,213357.7563,214622.9871,216051.4584,217435.0254,218918.7145,220445.5691,222044.104,223465.8859,224714.5744,225970.6585,227215.4901,228506.5319,229594.0729,231003.8825,232381.111,233779.6403,234930.5539,236152.6951,237473.5035,238665.4479,239735.0009,240458.2452,240980.4725,241261.1556,241667.8074,242193.614,242910.7045,243623.5796,244568.2663,245860.3788,247452.8006,249382.0835,251199.7215,252796.6594,253768.0102,254035.8924,254170.217,254743.9634,256325.518,258862.1,261863.6829,265387.8556,268890.5796,272515.841,276127.6179,279987.097,284279.0433,289472.9816,295831.6876,302343.3064,308136.3144,312830.2917,317451.9247,322622.0181,328210.5958,335226.1971,343386.2214,353017.6688,363146.0312,372852.9658,381481.2346,387335.6127,390298.8782,390677.7875,390193.62,389484.715,388635.9671,387283.9272,386139.0551,385673.406,386120.1613,387177.2365,388858.3673,390568.0359,392262.2997
43,3,New York,state,NY,153410.4845,153956.7765,154482.6707,155613.7261,156783.9641,158049.315,159186.861,160182.5893,161067.3894,162015.7788,163177.621,164452.9566,165676.1929,166694.2497,167612.4696,168571.1285,169629.8771,170798.4809,172025.3407,173313.174,174572.7311,175898.4599,177286.2705,178759.8503,180214.7397,181535.5685,182655.7566,183760.0045,184937.1405,186303.9782,187772.2027,189411.6469,191100.8015,192784.9014,194421.3306,196115.8565,197771.0101,199381.2879,201099.7099,202792.85,204525.5252,206243.881,208046.5078,210093.0156,212308.7959,214589.1531,216583.2743,218371.7836,220112.7402,221762.6237,223145.5838,224519.9671,226137.6063,228133.389,230377.829,232686.7776,235117.7567,237506.5822,239927.0657,242240.3966,244445.6468,246594.1282,248570.9625,250657.2966,252872.7256,255161.8965,257570.7541,260088.9774,262732.9142,265423.4259,267855.5594,270279.1017,272397.5256,274335.3346,275935.2643,277324.9168,278637.5691,279993.2814,281262.2333,282397.4839,283130.9132,283669.7526,283981.3544,284312.524,284588.8258,284814.0267,285112.5731,285234.6534,285468.6406,285504.4146,285561.5038,285640.4459,285646.4921,285853.7743,286062.5236,286175.8932,286246.0023,286105.9262,285946.1901,285582.548,284974.5068,284144.5543,283044.6724,281855.0431,280525.4358,278927.5644,277178.3028,275500.9673,273949.469,272614.3417,271430.8385,270422.9591,269496.5874,268490.5735,267447.9207,266322.4292,265374.4589,264640.9532,264172.2032,263857.7138,263628.3519,263609.6755,263688.9321,264086.423,264511.5112,265080.0584,265443.9578,265355.9821,264805.7292,263811.288,262770.7325,261716.3596,260972.576,260401.9776,260050.8834,259579.003,259073.066,258319.0898,257581.4726,256861.1229,256203.6148,255548.9248,254836.2525,254233.6012,253703.3466,253492.8357,253684.7604,254085.2888,254584.8969,254951.0869,255291.0293,255302.6284,255330.0367,255166.234,255150.8327,255124.7512,255533.3209,256212.8344,257013.0541,257768.6473,258624.2451,259812.9146,260997.3563,262061.0378,262830.0995,263646.4369,264322.8856,264779.7691,265172.3465,265710.167,266697.706,267847.1927,269213.7127,270156.2967,270932.0546,271393.3278,272012.2955,272492.321,273151.6571,273714.3341,274135.8163,274384.2855,274636.5801,275094.4609,275916.6934,276817.8901,277939.7676,279285.4904,281065.2396,282990.0713,284562.9997,285837.7605,286739.7639,287444.4322,287763.3703,288333.3528,289207.8294,290564.0229,291678.9382,292476.8308,293090.8431,293945.7986,295266.6659,297090.7402,298762.9046,300528.0694,302086.1121,304185.4423,305876.1991,307360.8994,308455.9915,309811.5893,311187.8006,312907.6093,314302.344,315859.1635,317265.4913,318391.9145,319859.4235,321500.2301,323887.5188,326041.9043,328474.5123,330846.8616,333280.5606,334892.5929,336039.2723,336711.9889,337806.0086,339347.0089,341017.599,342423.0562,343225.9893,344205.8844,345204.9409,346400.2023,347053.6055,347790.3494,349261.7372,351133.2108,353440.165,355198.9237,356817.6959,358162.2389,359332.0253,359964.4029,360143.5079,360554.1761,362624.1693,366017.1008,370501.0921,375447.1421,380129.1674,385014.9415,389580.1479,393821.7707,398062.1154,402033.5643,405542.2785,407681.3725,408738.865,410266.583,412563.3515,415278.2022,418476.2802,422353.4033,427527.9829,432822.5485,437654.9599,442278.7118,445397.4346,446331.6429,444749.8405,442905.1018,441336.0003,439739.7257,438068.996,436680.9583,436775.9458,438280.6193,440743.2499,443637.5991,446706.6781,449825.8214
47,4,Pennsylvania,state,PA,98898.10013,99109.63568,99308.42227,99713.51914,100129.6551,100557.3302,101011.4948,101445.0441,101886.7902,102310.441,102777.8104,103261.2361,103738.4091,104174.7009,104613.5209,105084.3694,105534.9811,105993.7637,106487.3643,107031.1016,107581.4417,108087.1506,108600.671,109086.4196,109569.7265,110048.3926,110547.473,111096.678,111696.7801,112357.5064,113096.9678,113931.549,114797.6245,115646.1173,116376.0095,117070.3646,117735.4871,118404.5135,119043.9809,119720.0573,120547.6051,121547.138,122644.94,123703.7193,124742.6226,125724.6906,126614.6805,127407.3911,128110.4025,128920.1791,129733.9884,130638.0106,131702.0142,132957.967,134432.3853,135873.0212,137311.6251,138564.5472,139832.1277,141070.1292,142345.517,143380.1852,144370.8779,145448.6805,146746.1785,148247.2042,149853.3155,151536.2265,153117.6333,154559.6567,155882.71,157124.5236,158226.6596,159187.4098,160089.0362,161043.203,162110.9442,163280.1364,164362.4815,165238.2761,165848.7643,166324.0847,166703.94,167024.4789,167348.748,167736.297,168222.5858,168671.4381,169103.0014,169431.3722,169785.4997,170039.6556,170167.5029,170251.2797,170358.3447,170442.5787,170398.6592,170367.8181,170300.8658,170254.2866,170048.3526,169719.729,169135.25,168374.4617,167571.7982,166875.0285,166219.1564,165512.2045,164791.166,164317.402,164083.3402,163942.3683,163697.162,163360.8034,162992.8814,162560.1801,162151.3165,161872.5277,161816.0037,161903.7746,162153.8044,162502.4014,162986.9078,163457.7564,163766.6955,163821.1418,163571.5203,163097.3165,162390.9533,161556.8938,160639.8135,159774.3229,159021.9197,158412.2498,157947.4724,157450.7168,156876.2112,156142.7276,155410.3519,154802.2064,154365.9705,154007.9852,153649.7605,153300.8119,152997.515,152930.5134,153253.442,153730.6261,154186.1342,154370.01,154446.4617,154322.2066,154199.4959,154019.4481,153887.0573,153799.3588,153793.4754,153814.7036,154048.227,154485.1025,155131.6245,155677.0508,155837.8397,155893.9371,155823.5069,156041.7945,156198.4946,156411.4488,156552.0165,156650.4838,156748.5332,156994,157442.5087,157916.5988,158409.8038,158652.3764,158675.3069,158343.0689,158135.1408,158116.3617,158196.2011,158248.4014,158440.4209,158862.065,159457.4711,159988.6222,160620.9935,161347.5182,162058.8405,162595.6973,162867.1385,163228.0193,163718.8645,164221.7452,164263.2399,164255.9821,164454.6247,164961.1018,165356.8013,165753.9207,166254.9241,166892.4805,167475.9529,168134.3536,168710.2915,169220.7463,169611.4687,170065.3073,170541.4782,171040.9946,171564.5742,172138.6689,172780.4421,173560.8796,174486.7634,175415.2707,176245.0715,176969.4473,177972.4013,178925.077,179681.7635,180055.5566,180445.9447,180895.1123,181324.5249,181573.4818,181853.8368,182231.3038,182902.5321,183912.0992,184974.0345,185831.8562,186395.327,187010.2211,187703.5379,188431.2829,189091.7829,189924.0827,190983.5531,192132.5612,193267.0287,194456.0297,195731.9897,197131.1884,197979.9888,198330.9231,198636.2046,199657.7307,201831.0343,204560.9138,207827.205,210901.9118,213732.7611,216496.0414,219372.3755,222322.1637,225284.891,228390.9734,230644.175,231519.3481,230759.9957,230154.2086,230262.3273,231234.9766,233589.8942,237044.5464,241367.2672,245285.2466,248312.0087,250675.3515,251584.2726,251372.057,250402.0652,250100.2061,250301.3643,250511.9911,250328.2042,249933.5885,250089.6505,250913.9411,252462.4681,254298.4584,256084.8257,257796.6542
21,5,Illinois,state,IL,127630.7752,127733.0594,127954.1512,128474.2669,129091.4005,129784.9799,130537.2628,131608.0474,132867.3091,134320.7265,135429.9553,136310.4379,136942.4602,137575.7416,138262.2534,138961.7319,139794.1487,140671.3927,141576.3488,142683.9548,143955.2774,145417.875,146533.8662,147359.6584,147929.717,148596.4292,149406.4642,150162.7699,150964.7858,151755.8107,152706.9148,153917.1769,155255.7363,156697.9018,157698.3367,158563.6201,159249.5196,160106.1872,160922.8844,161828.8078,162675.6232,163507.0119,164295.653,165414.5889,166788.5261,168311.4381,169471.042,170372.6491,171191.7743,172085.3458,173007.0726,174034.3286,175185.0413,176513.0445,177795.2855,179211.3499,180586.7423,182078.8108,183357.4862,184605.9416,185656.2873,186809.2886,187970.7538,189246.4625,190549.2933,191862.6019,193121.3923,194509.1869,196100.7603,197833.0589,199212.0674,200387.4648,201415.7498,202541.2248,203691.9377,204723.5735,205768.069,206523.8514,207099.4421,207529.3943,207874.3659,208148.2127,208392.0159,208721.879,209229.4086,209738.4529,210145.1313,210334.8114,210355.5643,210233.6713,209956.847,209605.2436,209046.2682,208423.836,207775.7054,207006.7672,206167.6411,204516.3252,203742.2579,202298.6541,201790.7901,200119.4084,199034.4875,197001.6301,195273.0438,192927.2969,190729.7368,188148.8846,185366.2188,183148.8703,180987.1481,179620.2581,178000.2409,176707.4792,175438.6935,174289.0582,172719.7298,171192.0717,169699.1597,168936.2305,168191.4849,167845.9329,167032.1748,167126.0406,166796.6053,167102.3463,165908.4816,164853.281,163186.0878,161832.9617,159986.0796,158181.1403,156557.5011,155282.2517,154357.5322,153258.4505,152421.6949,151357.2034,150705.4721,149796.4668,148918.1471,147453.4994,146256.1236,144780.6532,143812.4147,142875.2107,142340.6783,141883.9173,141564.6371,141586.912,141830.6923,141962.3242,142018.3315,141839.4899,141525.4221,141210.8027,141242.8592,141770.5964,142560.4061,143645.982,144576.2749,145717.3368,146648.2354,147872.4261,148986.1274,150408.3845,151638.2885,152799.6051,153644.787,154558.5568,155353.7484,156165.9723,157004.4009,157900.2605,158892.7584,159712.2327,160312.0351,160670.8015,161010.4109,161378.4886,161609.6143,161629.9567,161865.2796,162261.8604,163015.8679,163634.3906,164295.8631,164886.336,165571.723,166525.3459,167433.3189,168314.3546,169160.9334,170073.8305,170703.6886,171284.3368,171851.5018,172546.3535,172860.0615,173062.508,173234.8293,173769.2764,174441.0398,175391.3051,176358.9841,177418.0092,178549.9054,179447.6407,180104.7191,180303.1997,180453.1677,180646.206,181261.8664,182108.2345,183159.0721,184207.82,185324.3355,186295.6371,187453.1078,188317.2783,188988.5247,188945.5494,189002.4387,188932.181,189076.2993,189053.1003,189211.1187,189598.1075,190414.0539,191609.6513,192734.1126,193579.9055,193957.2031,194150.7595,194045.6482,193942.5529,193677.6108,193748.8526,194076.203,194781.916,195776.1916,196934.5604,198067.4176,198884.4175,198990.2536,198685.9707,198402.0525,198901.1766,200488.915,202639.0681,205180.3005,207561.2018,209919.7831,212494.3112,215119.6912,217593.3258,219817.4704,222135.5936,224108.5183,225257.9459,225409.9984,225570.9179,226269.6322,227695.2471,230199.4048,233663.6755,237830.0314,241726.0178,244345.9733,246125.3161,246490.1546,246012.3585,244715.0016,243846.3158,243360.3499,243096.2542,242574.7439,242347.9715,242746.2192,244108.1144,245989.0854,248141.6811,250154.4798,252134.0218
44,6,Ohio,state,OH,106178.0712,106242.9556,106341.3563,106630.7083,107071.898,107619.3227,108160.4818,108686.452,109203.2532,109702.4911,110189.7706,110654.1788,111085.0809,111427.8978,111746.2542,112061.4965,112403.5123,112740.2181,113115.8817,113532.8781,113958.191,114366.3187,114735.132,115068.6809,115350.9455,115582.6172,115805.2386,116030.2877,116296.8161,116595.2072,116943.6968,117307.2376,117673.3418,118040.1816,118420.3325,118797.5689,119142.6964,119458.935,119745.5286,120042.6639,120360.7195,120741.4915,121178.6367,121689.9094,122212.9984,122722.6869,123149.2565,123528.7068,123849.0122,124174.9673,124506.1979,124831.604,125173.1886,125529.9663,125930.6508,126306.9587,126670.1912,127013.0649,127360.9827,127688.478,128036.5198,128405.4229,128783.6609,129140.8688,129447.5894,129754.7726,130043.4432,130357.2646,130658.6674,130965.3021,131267.4733,131542.0305,131765.8008,131945.448,132109.2338,132282.8694,132460.2199,132619.3001,132761.4935,132853.2638,132885.1089,132865.0948,132782.7124,132646.9956,132500.0473,132406.1627,132276.9145,132132.0748,131962.8137,131809.0688,131603.6264,131360.9684,131173.4282,130955.4012,130598.222,130146.8676,129661.9948,129194.7999,128813.0065,128482.3239,128214.4913,127909.9772,127614.0404,127259.4121,126836.9999,126285.6303,125731.4812,125072.6863,124312.7843,123480.457,122727.6988,122197.4115,121823.213,121494.6466,121102.1548,120677.1417,120284.5577,120002.4978,119721.8643,119483.267,119254.9732,119201.4446,119175.8151,119217.2943,119215.131,119159.3053,118905.3106,118526.7886,118023.6735,117459.331,116795.6528,116072.7868,115394.3831,114761.9309,114262.509,113747.2481,113240.4435,112746.9861,112396.2002,112133.5536,111859.9787,111531.4138,111184.2054,110876.4693,110516.7517,110285.4512,110284.8135,110487.7319,110752.6373,110912.3304,111065.7119,111055.4019,111115.8003,111173.6858,111276.3473,111339.8617,111467.7927,111682.1781,112096.3275,112677.9855,113435.1441,114109.5667,114639.8719,115122.1219,115513.8811,115896.1402,115974.3224,116050.2139,116018.7492,116129.7426,116276.9581,116677.8798,117376.1354,118124.8911,118802.9195,119200.6597,119404.8094,119310.4582,119273.3028,119411.4676,119756.1166,120128.8932,120560.691,121104.6409,121792.276,122454.0509,123141.1313,123864.5115,124545.3962,125181.3321,125566.4096,126048.2546,126696.9344,127511.0492,128013.5716,128326.2487,128527.8976,128926.6528,129183.2352,129461.7939,129798.3588,130338.2552,130922.2004,131544.9793,132139.8675,132676.8704,133214.9506,133809.5671,134412.3213,135021.3617,135648.8709,136314.6121,136912.9449,137546.3549,138284.0218,139051.16,139701.5568,140252.3783,141092.3813,142016.0162,142997.8637,143656.0414,144383.0388,145075.9221,145877.1189,146505.0834,147245.8155,147992.4482,148876.4248,149878.9691,150891.9741,151665.8438,152149.5455,152612.5234,153133.5886,153620.0854,154028.2078,154586.1012,155413.5269,156322.7086,157339.2924,158370.7713,159488.5837,160502.4709,161151.4097,161605.1224,162263.0212,163618.8042,165773.2222,168414.9872,171322.6736,174050.7903,176442.992,178693.9171,181010.1285,183502.4557,186118.574,188808.075,190700.4552,191345.2446,190891.1474,190615.9077,191001.5054,191857.7326,193938.875,196973.3854,200662.4867,204102.119,206903.9514,209480.3218,210920.4218,211423.0876,211022.8802,210741.678,210656.5468,210544.7049,209897.0698,209522.3144,209792.1336,211152.3153,213105.4486,215294.2004,217283.6233,218864.5301
